Locatie,PFAS,Waarde,Jaar,Bron,Sampletype,Eenheid,LOQ_flag,Bron_bestand,Locatie_basis,Locatie_detail,Medium,Waarde_norm,Eenheid_norm,Unit_group,Locatie_oud,RWZI_code,Medium_oud,Eenheid_oud,Sampletype_oud,Latitude,Longitude
Soelekerkepolder oost,PFPA,0.00147,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00147,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.0011,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0011,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00101,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00101,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00153,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00153,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00103,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00103,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.001,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.001,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00106,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00106,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00127,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00127,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00107,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00107,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00131,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00131,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000643,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000643,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00342,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00342,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00116,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00116,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00108,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00108,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.001,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.001,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00115,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00115,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00125,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00125,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000999,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000999,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00111,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00111,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00114,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00114,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00134,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00134,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00124,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00124,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000812,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000812,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00128,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00128,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00138,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00138,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00103,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00103,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000949,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000949,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000887,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000887,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000995,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000995,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00135,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00135,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.000886,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000886,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00104,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00104,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00123,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00123,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00109,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00109,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00116,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00116,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00115,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00115,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00126,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00126,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00111,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00111,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00131,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00131,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00119,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00119,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00118,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00118,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFPA,0.00102,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00102,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00204,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00204,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00179,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00179,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00188,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00188,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00196,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00196,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00156,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00156,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00152,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00152,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00149,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00149,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00116,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00116,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00117,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00117,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00138,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00138,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00165,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00165,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.0016,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0016,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00156,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00156,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00184,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00184,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00143,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00143,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00135,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00135,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00124,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00124,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00151,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00151,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00126,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00126,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.0013,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0013,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00108,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00108,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00102,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00102,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00103,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00103,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000974,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000974,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00133,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00133,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00153,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00153,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00134,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00134,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00139,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00139,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.0014,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0014,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00116,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00116,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000997,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000997,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.0011,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0011,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.001,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.001,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000868,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000868,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000921,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000921,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000864,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000864,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00093,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00093,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000876,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000876,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00109,2024,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00109,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00113,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00113,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00125,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00125,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00137,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00137,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00112,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00112,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.00105,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00105,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFBS,0.000956,2025,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.000956,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.0011,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0011,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00112,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00112,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00128,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00128,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00105,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00105,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00106,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00106,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00122,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00122,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00108,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00108,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.0013,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0013,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00144,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00144,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00148,2022,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00148,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00122,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00122,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00121,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00121,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00113,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00113,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00114,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00114,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00105,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00105,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00133,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00133,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.0012,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.0012,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
Soelekerkepolder oost,PFHxA,0.00116,2023,RWS 2022 Oppervlaktewater,water,ug/l,False,rwsow2022_master.csv,Soelekerkepolder oost,,water,0.00116,ug/l,concentratie_water,Soelekerkepolder oost,,water,ug/l,water,,
